maid,home_lat,home_lon,n_night_pings,n_total_pings
fc5be03e-e03e-f15f-9a9d-8db658a82c08,-7.7575,110.3975,16,37
fc6d96fb-96fb-02e6-297a-e22040192313,-7.7575,110.3725,26,135
fc903841-3841-7891-26f2-66bcc44f815d,-7.7625,110.3675,253,1096
fcae4065-b5c6-4fab-9620-684e4e247195,-7.7575,110.4125,51,62
fcb0e94d-e94d-2a80-f420-a160e5500eec,-7.7675,110.3475,1,16
fcb685c6-85c6-8eed-8084-9336123f0b3d,-7.7575,110.4125,12,31
fcb85544-5544-d6d8-bd60-ffc949588dff,-7.7575,110.3625,6,180
fcc1b46f-a5f8-4de1-9884-669306f3081b,-7.7575,110.3425,321,979
fccbf284-5408-4549-b748-e093c7d01973,-7.7475,110.4125,2,49
fcfbee6e-ec21-415d-a299-d8a50ecbf23d,-7.7575,110.3775,3,12
fd255901-1a54-4a0d-877d-ea501511e0e8,-7.7575,110.3975,100,296
fd25ae6b-0cfc-4cd6-9c18-bf90cccfe50c,-7.7625,110.3425,1,18
fd68db37-1602-4e8e-8efc-74425d75f8be,-7.7575,110.3975,33,122
fd6b4a45-a8cc-437d-ab63-3170bf573561,-7.7575,110.3775,40,268
fd6cb158-79bb-455e-9b23-e4e9414ac5cf,-7.7575,110.3625,1,60
fd792735-2735-8bdc-5273-79f4cbbaf4d0,-7.7525,110.4225,9,127
fd8e40ec-40ec-2ac2-e448-93dff5d0b733,-7.7575,110.3875,13,34
fd98f1cf-f1cf-1a8d-f374-2f3f15e88fbe,-7.7675,110.4325,18,71
fda2faae-b49c-4b8a-b31a-a53021159cb9,-7.7575,110.4325,53,279
fdbf9d5f-7233-4b70-957c-41896233ad84,-7.7525,110.3825,1,18
fdcb6b72-6b72-ff19-7edf-c32c0d63bb7f,-7.7525,110.3825,1,25
fdd61df3-f9af-4091-ae33-89d6b23673cc,-7.7475,110.4125,108,116
fddd7be1-fdde-4623-9513-44300cc67779,-7.7425,110.3825,31,201
fde3cc54-cc54-ea77-804c-6952bddd714d,-7.7575,110.3675,1,19
fe0c2d89-2d89-ef98-bfef-509c97483ef4,-7.7575,110.3975,2,15
fe18497c-497c-681d-99ca-7b9e72d477b6,-7.7625,110.3775,125,582
fe32d452-2cc4-4d32-aea7-23a8ab7707a4,-7.7425,110.3925,5,19
fe3feab2-c9bf-4bc4-bc4f-6d983c1dc4e5,-7.7525,110.3725,1,1
fe58dc9a-0436-47ed-b5a0-30d1c4d28943,-7.7675,110.3425,1,38
fe5c057a-9ac8-480d-af91-a198614692f8,-7.7525,110.3725,1,11
fe5f1058-1058-bea8-6016-664117630c8f,-7.7425,110.3575,136,635
fe725370-5370-c5fe-db32-0e0afea44523,-7.7625,110.3425,318,798
fe78028b-e9d0-42b6-b28a-de2c4011f2e2,-7.7575,110.3975,89,228
fe78d00a-d00a-c904-e014-c1d2964e81b0,-7.7475,110.4175,3,20
fea6468f-a0b3-43e4-9dfc-3f551ffabbdf,-7.7675,110.3425,2,68
feb68e97-8e97-2742-6cf8-f481f1ea1151,-7.7625,110.3825,39,245
fec80f18-efad-48b3-8c22-ecca54ce33ea,-7.7575,110.3725,352,1386
fecf301d-301d-1875-a4c2-5902a321b5b8,-7.7425,110.3775,5,15
fedffc4e-bcc3-4dc9-b470-59e2c63cb8af,-7.7575,110.3975,3,19
fee7aeef-be85-4311-86a8-ca12a5865658,-7.7575,110.4125,1,28
fef875c4-75c4-e206-a81c-93417f21ccbf,-7.7675,110.4025,112,422
fef92717-57ee-433a-9d9b-582efa7fa2c1,-7.7475,110.3525,1,9
ff0aa246-3a28-47f7-92b6-172c55d9610c,-7.7575,110.3725,79,300
ff10f60a-f60a-f703-9477-68ccde203c2c,-7.7575,110.3675,242,1563
ff1761c2-c800-4d6e-9cca-944d360cd947,-7.7475,110.3675,47,230
ff1990c0-90c0-146c-d956-68515e84dec2,-7.7475,110.3625,140,391
ff1c5eb3-908f-488c-8d34-18cf1cadce6d,-7.7525,110.3625,28,107
ff2de93a-e93a-5bc7-87a9-f75b2bbd10ae,-7.7625,110.4125,48,213
ff4a77da-1b30-4f63-96db-407521fb036f,-7.7625,110.4075,4,32
ff4bcf5b-808d-4e80-a5a2-18627aa9ecb6,-7.7675,110.4325,3,18
ff54cc19-cc19-811d-c8cb-98db56f206bf,-7.7625,110.4125,50,472
ff78ab4b-bf24-461e-b3d8-eca84e05d3cd,-7.7625,110.3625,13,16
ff921bcc-ed7e-4b5a-8f46-b737a6cbe21a,-7.7675,110.3775,3,54
ff9e4358-a654-4071-8627-f0bf8011174f,-7.7675,110.4275,1,9
ffa84f79-cbc7-49c2-a997-f11665e1f721,-7.7525,110.3975,339,1287
ffaf8046-8046-c7af-8502-95087a67f7c6,-7.7525,110.3525,2,57
ffb83a86-2116-4e28-8043-0e0aea88c492,-7.7475,110.3475,159,461
ffc146e0-acb7-4962-aa6a-38f8807abe83,-7.7525,110.4275,2,69
ffd4c31d-fa2c-4c68-b142-edd18e0f59eb,-7.7575,110.4275,12,223
ffe5711e-9b7f-4c8a-a1b6-4fadf8638fe9,-7.7675,110.3775,11,54
fff7ef0c-ef0c-c6e5-f2d8-8137f54b847b,-7.7625,110.3775,2,10
00167be8-7be8-37a2-b4b4-b2dcc5eca69e,-7.7575,110.3975,0,18
0023a3fb-7fe7-48c1-83d1-4fc87b4575a9,-7.7425,110.3475,0,4
0033a812-34a8-4860-bf37-7f1d186db5b4,-7.7525,110.3725,0,7
00394710-ae46-4aa6-1360-46185b4a48de,-7.7675,110.4325,0,4
004701d4-0839-48b2-a0ca-f5a0cad4a37c,-7.7575,110.3975,0,7
004ba3cf-d0f5-4b98-959d-d130118b80b4,-7.7525,110.3725,0,37
00830079-5b4c-4678-8cca-071b0f126685,-7.7625,110.4125,0,65
008a781a-998f-4d6b-9b7e-3ee74032a8d0,-7.7625,110.4325,0,13
008e8909-dbaf-4863-bd40-8b4a1b0fe34d,-7.7675,110.4275,0,2
00a00b96-9756-4d5e-b17d-7d7754dcb643,-7.7525,110.3625,0,1
00c3bd17-bd17-a2d0-173d-40709768711c,-7.7425,110.3475,0,3
00ca5e8e-e1e2-4dfa-a278-6f0b859e634d,-7.7625,110.3825,0,5
00eef05a-3767-4939-af2e-5969ca9dd2bd,-7.7525,110.3975,0,32
010a8b7a-966a-41a4-8e43-db1af2929488,-7.7575,110.3975,0,8
01134d1e-f099-4005-ab33-a0192b4507a6,-7.7425,110.3775,0,3
011bc25b-5432-46f0-ba7d-f8c6dc8b4fa8,-7.7625,110.4125,0,4
012bf6e3-b3a1-458b-914e-e9d1fb56afcd,-7.7625,110.4025,0,10
012d1a38-f40c-4aa7-bd5a-a780cece2e2a,-7.7525,110.3625,0,17
0131c5f8-c5f8-8379-a347-2263f65fb98f,-7.7525,110.3975,0,8
01326f62-96af-4a18-b689-c7107b86abd4,-7.7575,110.3975,0,3
0139d129-d129-4367-2002-d591427dda50,-7.7425,110.3775,0,8
01528ac3-8ac3-17d2-c1ad-5da0dbf88984,-7.7575,110.3625,0,73
0156e407-7360-45eb-bb83-432876648720,-7.7575,110.3875,0,6
017ec50e-06d0-4a30-1a04-96fb8d65de30,-7.7675,110.3775,0,2
017ef803-f803-98f3-f6f7-2a45602b5100,-7.7525,110.3625,0,119
01945ecd-1278-45fb-b182-7adc1df52475,-7.7675,110.4175,0,3
01b2c334-c334-d2bb-9a8d-9d73e2f8f121,-7.7675,110.3625,0,35
01b6eb73-eb73-75d2-2746-77222655c909,-7.7525,110.3675,0,5
01c2df20-df20-d37b-7332-a8d6abb0c3d8,-7.7575,110.3925,0,6
01c6c539-c539-5c20-d88d-86fe2e24f167,-7.7475,110.3825,0,33
01c99cb9-9cb9-6820-3c75-1a4ccf669e06,-7.7575,110.3625,0,271
01cd1d68-d4f2-43f0-ade3-f9d47d285db4,-7.7625,110.4125,0,1
01d1300e-300e-a9c3-9913-2b081bcce1c4,-7.7525,110.3825,0,10
01d473fe-1f29-44cb-bb97-0eb934b81a00,-7.7625,110.3975,0,4
01f5e3d9-35b2-4a3b-a402-d166a7b79f22,-7.7575,110.3975,0,49
01f8b62b-b62b-0490-87ed-1e607583e7fa,-7.7525,110.4225,0,53
0210a217-a217-164b-c368-2e850a34ce00,-7.7625,110.4175,0,12
0229383e-383e-e89b-8d02-6ee2915cb645,-7.7675,110.3625,0,58
0229a344-76a6-486a-abed-fb9dd8f75978,-7.7575,110.3975,0,24
02451d8e-1d8e-e408-0033-1c6826943335,-7.7525,110.3725,0,3
02508a97-8a97-dfc0-f9a6-733927f82b90,-7.7575,110.4025,0,14
02615268-0623-4c97-9539-3ed4375d3a8e,-7.7425,110.3725,0,45
0261b2b5-b2b5-87d5-6c6c-1519ef76688c,-7.7525,110.3625,0,9
027684f6-1fa2-4c83-8b7f-e778801bfac3,-7.7625,110.3675,0,36
028082c1-1e5d-4009-98f7-bc4edef3c0ce,-7.7625,110.4125,0,2
02891c65-1c65-489c-aa69-0dd345a67cc8,-7.7525,110.3725,0,10
02a1bac4-3bde-4886-93fc-ced10e44b10c,-7.7575,110.3975,0,9
02a4b95d-b95d-4ae7-7198-c6541482b086,-7.7575,110.4125,0,10
02a72184-2184-606d-3aea-c437e9d643d5,-7.7525,110.3825,0,6
02c567bf-488c-42f0-b897-9264a8621854,-7.7525,110.3625,0,11
02c98daa-8daa-4814-784a-042f2ea246a4,-7.7525,110.3725,0,2
02cb27fb-4480-460f-b997-a549357159c3,-7.7525,110.3675,0,1
02de7c86-7c86-94b4-7f19-ff00d51da854,-7.7475,110.3675,0,309
02e320a6-e6be-471f-8a4a-0125aa6d8feb,-7.7625,110.4125,0,11
02f04531-f4fe-45c2-bf3d-2f83417e0ef7,-7.7525,110.3825,0,22
03151c8e-22c4-4c98-9f28-c78407416489,-7.7625,110.4225,0,16
032e2f51-f4b5-4d52-9276-823fc762a9b6,-7.7625,110.4125,0,3
034bde26-59fd-4e46-a4b7-d314b54aa072,-7.7575,110.3925,0,4
0373934f-934f-abe6-91d8-3db103f21e0a,-7.7575,110.3625,0,8
03772672-b79f-4750-84c0-ea21ca24fde3,-7.7625,110.4025,0,35
03825808-e70d-4e44-a4c4-7713375321ee,-7.7625,110.3475,0,8
0383128f-128f-7b01-0306-5ad7b46adb27,-7.7625,110.4125,0,36
0383eb04-eb04-611d-bc5b-40ef14962adf,-7.7575,110.3825,0,19
038f1c23-1c23-ad5e-933c-358cb212293e,-7.7475,110.3575,0,43
039184aa-1614-4c5b-9094-282bca57c66a,-7.7675,110.3625,0,3
03959c4d-c6a9-4587-be06-e95c57a52605,-7.7575,110.3875,0,3
03a37cae-7cae-9bf8-245e-001db9ef207c,-7.7475,110.3625,0,1
03ae2dad-2dad-3a11-a8d9-983bff6b833c,-7.7675,110.4125,0,2
03bb12e3-f7e3-43b4-1316-043344c733e5,-7.7575,110.3775,0,44
03d373b7-50ba-4468-8afb-90e463db9b78,-7.7525,110.3625,0,26
03d6aae0-aae0-9dae-1a20-51ce1ecc7c99,-7.7625,110.3775,0,9
03f0c4a6-c4a6-06db-586f-4a3e7930f16b,-7.7525,110.3725,0,3
03f83394-3394-450a-48e0-82129cfa6437,-7.7525,110.3725,0,5
03f9766e-c0f3-45cc-be4a-94959caa6f22,-7.7625,110.4125,0,1
03ffa6d3-a6d3-566c-c21a-8559bc878ff6,-7.7625,110.4175,0,2
0409727e-26a1-4169-93f3-6ffd7ebf010f,-7.7425,110.3525,0,17
0417a8f7-b998-47db-8d51-bd6554e03208,-7.7625,110.3975,0,19
0427ee97-ee97-fc0c-d5f5-5239a4f261cf,-7.7575,110.3825,0,2
0430fd9a-fd9a-ed50-cd7c-2ba42f53a799,-7.7575,110.3725,0,4
0433cbc3-99f4-4659-a85f-4aa426f77c55,-7.7525,110.3725,0,5
0466c20d-5717-422a-8983-0c4e4f01195f,-7.7475,110.3625,0,3
04680edd-0edd-e846-bc57-dd5e7036eea0,-7.7525,110.4075,0,49
046b9343-9343-1448-166e-95f6cc74b3bd,-7.7525,110.3725,0,1
0488f3b7-189b-4a03-ae7e-c3f351813d0d,-7.7475,110.4075,0,25
04953862-3862-411f-576e-4b8d16c9918e,-7.7575,110.3925,0,3
0495cb55-4fba-4ff6-bb1a-01466d7d0328,-7.7525,110.3775,0,3
049b1834-8f76-4d3e-2d75-a431196b98ee,-7.7625,110.3925,0,2
049f12f8-a705-4613-88c6-1cce1581e88d,-7.7625,110.3775,0,27
04ab6815-66fc-4ff6-96e1-728fa2273006,-7.7525,110.3825,0,5
04b03c7f-5f5d-4c3b-84cb-34d66fc12ab7,-7.7625,110.4125,0,2
04bd60f5-31f8-4d50-8315-88a7b79c79a9,-7.7625,110.3975,0,15
04de4136-3701-4835-b0dd-af9f321f16f5,-7.7525,110.3625,0,7
04e55d9b-5d9b-3d1b-1bb6-2091e514865e,-7.7525,110.3725,0,3
05048f6c-70c8-48e5-8585-b5f8ad3b430d,-7.7625,110.4175,0,26
0504a36f-dc85-4817-8fcc-19f988e47c8a,-7.7625,110.3925,0,15
050e35be-06d9-4214-a5b1-36b6b646bd37,-7.7625,110.4125,0,3
0518a653-9101-428b-b077-625fe9ccd135,-7.7625,110.3925,0,19
0519e7b5-0ef1-4215-9b27-5cd3803bb8d8,-7.7625,110.4125,0,5
05386ed6-6ed6-870b-9ce0-4505e2ffe8a1,-7.7625,110.3925,0,6
05460432-4978-46bf-904f-82e8483b0b07,-7.7575,110.3925,0,339
05491ac7-679a-4b1f-97f9-f4cb490c4b75,-7.7625,110.3975,0,14
054f0d2f-0d2f-a567-9474-11c9ffa2b190,-7.7575,110.3975,0,48
055dee5b-723c-49c8-a0fd-1426b48c12d9,-7.7575,110.3975,0,2
05636362-6362-9f02-ca88-708d79086251,-7.7575,110.4125,0,170
056df86c-c17e-4cf8-96bc-ecc09ff9b4e9,-7.7575,110.3625,0,41
058e0760-3531-444f-95c6-6d71c83fc4d6,-7.7575,110.3975,0,4
0598ecde-47ea-429e-b3f1-0dc0aeccf578,-7.7675,110.3775,0,3
05a83453-3453-f062-7a69-1fbb9bf9e856,-7.7625,110.4125,0,13
05cbf11c-f11c-47b7-dc2f-111a542971ca,-7.7625,110.4125,0,5
05d356f3-10c6-4272-8949-8d55725004d8,-7.7625,110.3675,0,24
05fc4164-4164-19b6-24f4-1b4541bb295b,-7.7525,110.3725,0,12
060a3d99-0161-4d17-a870-9e846a0746cd,-7.7525,110.3825,0,10
061359b0-5745-457f-9b4e-e2a538b21604,-7.7575,110.3925,0,19
06150cf3-ad4d-4d1b-97c7-2ffa48e790d3,-7.7575,110.3825,0,14
0634fdae-fdae-135d-9f40-59b3eb2395ef,-7.7525,110.3625,0,10
063904d2-8e79-4ccf-bc8f-6910db222725,-7.7575,110.3975,0,1
06398d3f-955b-4bc0-8161-0d4a81f60e49,-7.7675,110.3725,0,28
063d14e7-a397-4c7a-2f7b-3726a6218e3d,-7.7475,110.3525,0,21
0662429c-429c-90b7-b622-c55f595ac55a,-7.7675,110.4325,0,6
0667c001-05c8-46eb-be64-e122297594f0,-7.7575,110.4025,0,16
066e3e7a-3e7a-152b-837b-d35fc191c109,-7.7625,110.3975,0,6
067018e2-18e2-fd6d-1e38-2e1ebcc47a82,-7.7525,110.3825,0,5
06720a87-858d-4d55-83f2-7cb817fd3377,-7.7625,110.3625,0,15
067aa6e7-fcf5-4441-9f83-4847fa6a2748,-7.7525,110.4225,0,2
067c04e1-4fe9-45a1-95be-df016b23032a,-7.7575,110.4025,0,34
068576f2-ae06-4182-b77f-ea95a17e8f6b,-7.7525,110.3625,0,5
069f6d69-6d69-45f3-0f2e-1986f8bb0889,-7.7625,110.4125,0,2
06bd88b8-5cbf-4f3c-8df0-d0e617a4dddf,-7.7625,110.3625,0,3
06bffcc3-aed3-4248-9e83-f28b3c4d95f4,-7.7525,110.3625,0,40
06d6d123-1dc2-450c-8c3d-a71257055127,-7.7675,110.4125,0,16
06f18a0d-8a0d-fa87-558d-9d519bc6247e,-7.7525,110.3725,0,2
07056c3a-6c3a-fc82-ec4a-0d675ff176d1,-7.7575,110.3975,0,3
071ebe80-3e10-4f05-a9a1-ce09242ab84b,-7.7625,110.3775,0,4
071efdc8-7375-4869-96cd-864ac5b95b46,-7.7575,110.4075,0,1
072b9c1f-c387-4652-9750-1dc76654fcde,-7.7575,110.3925,0,1
07392065-2065-7e55-da95-7f406e392b1b,-7.7625,110.3975,0,15
073bc669-c669-eddb-1662-883c4bf5166d,-7.7525,110.3725,0,4
074a29ab-29ab-18dd-9207-dd3bcc9398fa,-7.7425,110.3725,0,3
07adabb6-abb6-cf1c-ca24-830d69364521,-7.7625,110.3975,0,13
07afa59f-a59f-d50e-ce9e-32b9b14d8d34,-7.7625,110.3975,0,12
07be4bce-4bce-7a8c-d09f-99d141bbae16,-7.7575,110.3825,0,18
07d18c41-8c41-8c9f-0b54-425231801998,-7.7425,110.3475,0,3
07e64b9a-7a59-427d-9a07-e6a88816d1ca,-7.7425,110.4075,0,72
07f34a9e-5b6f-4618-b8a8-244bd6db5005,-7.7625,110.3925,0,5
07f41c98-482d-4aff-97f6-b5cb8f524024,-7.7575,110.3975,0,24
07fa1265-1265-66db-8fbb-0d96ea713d9e,-7.7625,110.4225,0,3
080632bd-312b-4dee-9982-7ed9829fe908,-7.7475,110.3625,0,29
080be8e1-e8e1-b7d2-e2ca-ec23d6f62fcc,-7.7625,110.3975,0,6
0811fee2-fee2-ca7a-b222-cdc148e87ded,-7.7575,110.3975,0,4
08219077-6df8-489f-2de0-06e894a9f7f2,-7.7525,110.3725,0,10
0828be82-1360-495b-a882-4f6646c450e6,-7.7525,110.3625,0,8
084de838-e838-0330-795c-d3aad4c2f6dc,-7.7525,110.3875,0,4
084f0874-d2da-41fc-a510-ce77354c7e2f,-7.7575,110.3875,0,6
085e8cb4-6438-4b08-a34a-16cad2ccbd09,-7.7525,110.3625,0,14
08640e89-0e89-1469-8238-caa0ad50cf3b,-7.7525,110.3625,0,16
08651185-1185-de40-ddab-886b24f0347e,-7.7675,110.3825,0,133
08829036-17f8-4fda-abe7-294bf16ec714,-7.7625,110.3825,0,41
0887eef2-eef2-6d3d-97fc-b1e73953a06e,-7.7525,110.3725,0,4
08aa375e-14d5-41c2-91bf-86c48e96cf47,-7.7625,110.4125,0,3
08ac3d2c-27b3-4660-b107-0349baafa58d,-7.7575,110.3825,0,5
08ae1fa6-1fa6-777c-1cc1-ea7bf974a3e1,-7.7525,110.3775,0,3
08b3a5f7-b543-4492-9924-d3800df84bbf,-7.7575,110.3975,0,5
08cbf413-f413-6ee4-345b-77a47705c425,-7.7525,110.3725,0,2
08d81307-1307-bfc8-d327-bde1f89d202c,-7.7675,110.3825,0,12
08f72c01-2c01-2bf8-3887-2840b32567be,-7.7625,110.4325,0,101
08fb5ac5-9ffb-4c14-945f-a7c13a7138be,-7.7475,110.3625,0,1
08fc2f8e-07ee-4b25-a967-851e6d41b883,-7.7575,110.3925,0,6
0900ec0c-ec0c-f4c5-404c-dc41e7cd727f,-7.7625,110.3975,0,3
0908af3d-2bbb-4dd9-a8a9-cfc55e97fe9d,-7.7475,110.3625,0,8
090aea5c-4b89-40d0-8693-2a40346e414f,-7.7475,110.3625,0,4
090c1daa-e3cc-4365-ad02-1a8d9bd8428e,-7.7425,110.3975,0,11
091783bc-5956-4ff3-850d-1e9e01f025fc,-7.7575,110.4025,0,26
092cbe65-be65-8ed8-dd7c-b5e656b5e6d3,-7.7575,110.4125,0,29
0933e66e-262b-45df-8be4-f226120d09cf,-7.7675,110.3775,0,3
0979ce11-5be3-4fbf-8440-79871d06d1d0,-7.7525,110.3725,0,37
097ad1ad-40dd-4dee-8a36-f575eee5adc5,-7.7475,110.3525,0,10
099b5365-5365-31a9-50af-c709b9cbc635,-7.7575,110.3825,0,342
09b75a9b-5a9b-c7f2-fd1c-b4e2da0f8ad8,-7.7475,110.3575,0,60
09d2c3a2-c3a2-56e3-a2bf-41414fa11ab0,-7.7475,110.3675,0,34
09d3c522-3a47-4a40-b713-8b9d68539ca4,-7.7625,110.4125,0,5
09db7450-7450-3f2c-b23b-34955a536189,-7.7575,110.4025,0,41
09fba2b8-0c09-48e2-a268-6242455a210b,-7.7625,110.3775,0,12
0a23a7b2-c833-4207-a0b0-6e1cf7aba8f0,-7.7575,110.4025,0,55
0a2c8f33-8f33-2cb2-2bec-3d997baaf11f,-7.7475,110.3725,0,5
0a305118-5118-3dc9-e285-194596f9ec6c,-7.7625,110.3625,0,137
0a4695eb-1778-4a6d-8996-93a1ca39818a,-7.7675,110.3825,0,255
0a4e840d-5525-4adb-89dd-7178a4fbeb6f,-7.7575,110.3975,0,14
0a5a75b5-9da6-45f5-834c-5c9f6571fbb2,-7.7675,110.3775,0,7
0a5bced5-4f7e-4816-96ad-439cea555287,-7.7625,110.3925,0,4
0ad416a9-5953-4eb6-97e4-b77fb9c8632c,-7.7525,110.3625,0,33
0aeb99fa-195b-4c0c-8f8e-ef64f366ec28,-7.7575,110.3875,0,5
0affd3a7-8710-4131-8fc6-4d8214f2a5f3,-7.7625,110.3775,0,888
0b07b95b-3932-4db5-8e33-84955e978ea4,-7.7625,110.4125,0,2
0b1fcaf6-caf6-d192-ee6c-157121b5b005,-7.7575,110.4075,0,57
0b2fead5-335d-451c-ad96-9d578377d4b1,-7.7475,110.3875,0,20
0b34d3ba-f11b-4fe7-8128-f3400cfefe45,-7.7525,110.3625,0,5
0b35a08f-1805-428c-a5c1-b61b4d889751,-7.7525,110.3675,0,16
0b431c17-1c17-6f9f-3347-5dc36f1b8c68,-7.7475,110.3425,0,12
0b50706b-2cbc-4efe-8b33-d7e81e19634e,-7.7475,110.3625,0,9
0b6787d7-869e-4de8-b6ff-f3287823ad4b,-7.7625,110.4075,0,4
0b6bc6f9-c6f9-9176-f679-f3cecda9c1b7,-7.7575,110.3625,0,8
0b8431f4-31f4-8712-2c68-495f7e523ea3,-7.7475,110.3625,0,2
0b849bab-9bab-0b17-16e0-3672ae51d42c,-7.7475,110.3475,0,1
0ba23325-480a-4c8c-8a3e-d916bed833d7,-7.7625,110.4325,0,7
0ba5b8dd-1916-45b4-aa26-bba4961fb266,-7.7625,110.3875,0,12
0bae3123-1d8f-459f-abf9-eee0eb94af47,-7.7525,110.3725,0,23
0bbbfdc1-fdc1-cb15-1aa3-407488c105f7,-7.7625,110.3825,0,30
0be69d20-a5ec-4d24-87b5-30d8def087e3,-7.7575,110.3925,0,30
0becd178-c848-4a5f-b8fb-80ade55873fe,-7.7625,110.3425,0,3
0bfcce81-8bd0-47c6-9393-b7d1b6d9d9c8,-7.7575,110.3975,0,4
0c16566a-3e91-4efb-b8c2-4bde02344f8c,-7.7525,110.3825,0,4
0c248f14-8f14-aa49-17fa-9a72d33a75f7,-7.7525,110.3625,0,2
0c3fa857-a857-5e1c-5323-a8882bf72087,-7.7525,110.3475,0,51
0c4d324e-ef8f-4799-a9ef-d42c7b468e5a,-7.7575,110.3975,0,3
0c92114c-c36b-47a8-8d82-1e368c29007c,-7.7525,110.3725,0,8
0c98cd94-e811-4067-8033-493d7c53aa56,-7.7625,110.3725,0,11
0ca5875e-875e-53c0-241b-6213ef577749,-7.7625,110.3975,0,8
0cb6f198-1531-414d-b2dd-90c1854c098c,-7.7575,110.3675,0,17
0cb8d045-20b1-443b-bf48-958a144fbf7e,-7.7675,110.3775,0,2
0cc6fdb9-2631-48ed-aab4-c5d0db578ab5,-7.7675,110.3775,0,49
0cc89e3a-9e3a-c4d3-0f42-78bf2c635021,-7.7525,110.3725,0,17
0ce7f5c8-f5c8-fd28-1c68-3caab3e52b23,-7.7475,110.3625,0,3
0ced7f71-7b59-4b78-8f96-0f77718b6749,-7.7625,110.4125,0,5
0cf47aac-870b-4f31-8860-220102f97405,-7.7575,110.3975,0,29
0cf77d9b-67cd-4d8c-b971-9447f8e0ce96,-7.7525,110.3725,0,2
0cfc8c1f-8faa-4545-99a0-daa267088300,-7.7575,110.3975,0,79
0cfdd55a-d55a-804e-8845-625e9877bdef,-7.7525,110.3625,0,14
0d0cac94-ac94-52b2-06a6-7714b5b78eff,-7.7475,110.3875,0,3
0d104a6c-f8f6-430a-b02b-c5fcaffb1355,-7.7625,110.3625,0,13
0d18e468-e468-3d9a-3d52-efc846786e97,-7.7525,110.3675,0,2
0d1aad3b-ad3b-e3ad-dfd9-4adb2504c4f3,-7.7675,110.4125,0,49
0d1cdbc3-dbc3-b2b5-a0a5-da8e8d9649e4,-7.7675,110.4125,0,127
0d21360c-6686-4e55-bdc9-7f64e5996255,-7.7575,110.3975,0,504
0d3a3a6f-0c19-4fd0-a317-700472637d60,-7.7575,110.3975,0,5
0d4955dc-ff0e-4c7e-82ad-7f8340f3fcb6,-7.7625,110.4225,0,13
0d4c94d9-b2cc-4784-ae7c-d8e808fe9583,-7.7525,110.3725,0,2
0d4e9b59-9b59-e6b5-68b3-4ff4ada9e02e,-7.7575,110.3825,0,36
0d50f7c9-f7c9-db33-d7e2-f4ea933f5b94,-7.7625,110.4125,0,56
0d6f5954-a1f9-469c-b815-84d67ec90142,-7.7575,110.3825,0,7
0d81187d-187d-cc8c-9629-d9b04fb5c0a8,-7.7525,110.3725,0,3
0d857db0-e58b-48ec-b3b5-53c16ce91343,-7.7625,110.4225,0,2
0d9179c5-79c5-cf95-5fa9-a81d60a74f6d,-7.7625,110.3775,0,6
0d919fbd-9fbd-0fbe-b23e-2a9b384c235a,-7.7575,110.3925,0,5
0dd2b564-1716-47df-9071-588e62f58538,-7.7675,110.3925,0,3
0dfe2f8d-20f9-4900-b13c-20e915ccf3e9,-7.7625,110.4125,0,30
0e081f21-1f21-3693-a176-96470017da30,-7.7625,110.3925,0,7
0e1eb06e-b06e-9ddf-0387-becb929a1a95,-7.7525,110.3875,0,2
0e1f2711-a6f7-40ab-8d0d-92f031142a43,-7.7425,110.4225,0,8
0e3572bc-6fa5-431a-a56c-6bd00527fe60,-7.7625,110.3625,0,6
0e401a0d-dbfa-4de7-859a-385edcc131f0,-7.7525,110.3825,0,12
0e4a7a1b-e5cd-4095-9dd4-1fccfdd17451,-7.7575,110.3925,0,5
0e579cb5-42b5-4749-915e-e50f8f221405,-7.7575,110.3925,0,28
0e581072-3aa7-453e-b51d-6fff95532305,-7.7575,110.3825,0,4
0e6e83e6-9957-4416-ac8c-0feeb18d8eae,-7.7675,110.4275,0,11
0e7e4cd7-ca6e-454c-bbba-714c8393b88b,-7.7525,110.3625,0,12
0e98c4db-ddd7-4474-8745-95014da8157f,-7.7525,110.3725,0,16
0ea5c11c-f5df-47e1-95ff-1c23e422f299,-7.7625,110.3625,0,17
0ec30660-acac-4357-9a0c-cd343a5b5801,-7.7575,110.3825,0,27
0ec483b0-d819-4071-a7b4-03b37e1c78a7,-7.7575,110.3875,0,1
0ec4f851-f851-74b3-209c-1d6315951429,-7.7625,110.4125,0,1
0ed51081-c34f-4163-bbb8-4c32887da638,-7.7575,110.4075,0,23
0ed86e11-6e11-ab5f-5f75-4e772b048e5b,-7.7525,110.3725,0,7
0edf0929-d864-481f-b2ce-15dce6e97efc,-7.7525,110.3625,0,5
0ee2b2bc-a5c8-4b73-a8d1-74d9dd997262,-7.7625,110.3825,0,9
0efd5e4b-9bcd-4fcc-a1c3-77567e61f8b2,-7.7675,110.3775,0,7
0f0826c0-902e-4381-bc4c-9e57ac6f34d0,-7.7575,110.4025,0,5
0f152281-2281-6aa7-8b7e-0f65d45c69ea,-7.7625,110.3975,0,12
0f44e64b-79b7-4c66-9872-aa1c2fb9c61b,-7.7625,110.3925,0,31
0f4fde3b-de3b-e785-8a43-d5dcab6045dc,-7.7625,110.3725,0,20
0f588f3d-8f3d-0830-4ff8-8f267119557b,-7.7575,110.3925,0,3
0f645513-5513-c618-924f-604b89de933a,-7.7575,110.3925,0,4
